id;prediction
300171;295.94142039314721
300172;331.35652167185282
300173;356.97107379669029
300174;154.04092149984103
300175;282.99527701814429
300176;419.60703102153786
300177;499.00074364380208
300178;287.23691807642638
300179;149.36449295512676
300180;216.17995383401632
300181;250.08711759988955
300182;277.0071489649232
300183;215.30430256692068
300184;182.63194725752572
300185;289.43838884376009
300186;255.57862120343958
300187;155.12542636458679
300188;291.42662565588051
300189;381.07604445421322
300190;215.30430256692068
300191;336.82196705587404
300192;402.88517715877362
300193;304.42755402861906
300194;283.06371797720692
300195;262.79548644998539
300196;309.75382986465598
300197;339.321507491641
300198;209.22638884734312
300199;212.3167340949561
300200;473.5416750297411
300201;454.39554665322402
300202;374.94561235119909
300203;326.14952324785662
300204;267.7616227494932
300205;297.7426042041896
300206;280.84706650635707
300207;369.20659408966179
300208;177.95136686638023
300209;264.91222657573587
300210;190.92405094453844
300211;184.89726334684175
300212;214.95689796664814
300213;411.55424821874988
300214;442.3409587890215
300215;186.84650623848512
300216;220.01790766193585
300217;269.84971937041956
300218;284.35662627079756
300219;381.4267855994396
300220;265.5378217979989
300221;494.92839494791042
300222;408.31435813749522
300223;263.57045906776358
300224;290.15796268367552
300225;280.40364375728683
300226;186.78603108559719
300227;277.98843380743995
300228;245.06924908124739
300229;358.68364525456758
300230;272.00505975082268
300231;398.76704980885506
300232;300.39805978491552
300233;320.55151493489382
300234;280.42472899311218
300235;279.01159048498374
300236;271.99040779114631
300237;343.95331421920463
300238;614.56897006970348
300239;254.13038722986082
300240;284.3665289851466
300241;268.03383006164444
300242;266.94758055000545
300243;268.15313274868856
300244;387.65525012044213
300245;225.41905882150047
300246;615.92278137074868
300247;302.55286963458082
300248;270.31719043083325
300249;281.08259003328686
300250;348.19550295942787
300251;278.37548093301564
300252;250.88536705093244
300253;213.70600687765003
300254;280.5140617212665
300255;292.4080725736348
300256;297.76421606981478
300257;356.97107379669029
300258;376.33150127356703
300259;337.82618298571396
300260;238.4877266033684
300261;222.76778466179192
300262;221.89213339469629
300263;299.3725701631376
300264;265.88632256557395
300265;290.44832247003995
300266;223.66514869729323
300267;400.22342956955811
300268;266.29482829071651
300269;473.27181736405419
300270;277.9320581839454
300271;475.460085768375
300272;206.40443552707396
300273;407.29483000255232
300274;271.6594687278677
300275;284.94129742197794
300276;358.21650120128669
300277;373.031306965238
300278;345.82195342609492
300279;306.69632878744608
300280;332.95835819547779
300281;373.23328888976562
300282;265.65200152814776
300283;315.94698916631222
300284;302.86200489367366
300285;304.87931652527709
300286;399.9738776843397
300287;326.03079103784381
300288;232.61343358152166
300289;339.10747040277636
300290;290.09377723279397
300291;381.78222571407446
300292;267.76736923609224
300293;372.31190407869411
300294;451.30003022307636
300295;316.94809632443594
300296;348.33503902280353
300297;353.74754158222498
300298;206.97965339554935
300299;372.31190407869411
300300;388.99804544081866
300301;465.38646340625036
300302;524.33250263974651
300303;334.90970215282351
300304;376.76329622672552
300305;510.83222937936671
300306;533.08433783010707
300307;304.32218222675317
300308;267.01908294889461
300309;303.03145585130625
300310;385.01407906496047
300311;361.17400643695618
300312;341.84318514116967
300313;449.86483565748443
300314;346.72139687805571
300315;317.62845834337264
300316;298.81122024423723
300317;353.36458435477834
300318;272.48573879827018
300319;510.87009164381362
300320;421.72727268558481
300321;359.80206281381498
300322;363.22865710511167
300323;450.16036339431656
300324;321.65001345509614
300325;348.51226625302854
300326;163.63917243926505
300327;309.75429807633833
300328;335.47432474297801
300329;256.03949943474777
300330;218.578394635499
300331;308.32935783982555
300332;468.46448344184893
300333;407.23827851848904
300334;575.43595788352593
300335;267.63933951595214
300336;697.60146236684841
300337;561.41169086033972
300338;306.66026088133833
300339;268.08276226502238
300340;367.44210776930356
300341;320.52954131571568
300342;290.93043072755052
300343;238.98828232973449
300344;492.90864505199278
300345;372.62179335291574
300346;217.29778660123961
300347;354.87293042749775
300348;216.40183528201888
300349;260.23855491531407
300350;349.56155095182692
300351;222.10353105382495
300352;404.03229678294889
300353;394.37062158239297
300354;242.02222880586123
300355;282.50767824526895
300356;265.90377347783948
300357;221.5632656659262
300358;294.24371697687496
300359;218.41727866357053
300360;352.55084633382131
300361;302.05729559570062
300362;246.59071256729553
300363;228.52469761291911
300364;229.18258396976145
300365;391.06536507757949
300366;438.96553417482511
300367;264.9373299721077
300368;245.66439798839224
300369;380.09669138617795
300370;427.70556955712271
300371;382.60615411167595
300372;468.19822983666364
300373;324.47939830685721
300374;299.37595364916103
300375;374.40462608058499
300376;310.45260238043954
300377;514.40286751298083
300378;297.32402210812785
300379;229.85536228893159
300380;215.75761632077149
300381;453.76256470014494
300382;513.68358288491766
300383;204.55094566093877
300384;215.60334031652516
300385;297.40617275689027
300386;378.45627685489279
300387;264.75255087765487
300388;285.74561853909393
300389;249.24904345902223
300390;270.67874212352183
300391;280.79123930029658
300392;348.91359962762925
300393;426.87221849690127
300394;403.88316237839882
300395;264.57789853295714
300396;227.09768688362396
300397;342.37708886986189
300398;405.44762216614146
300399;349.58400138992829
300400;372.53290589196303
300401;394.58697895087778
300402;286.08125984489294
300403;228.0075936857076
300404;311.73536566274748
300405;282.99527701814429
300406;778.85173379541811
300407;450.14705145667864
300408;418.27455795629777
300409;277.41507701769075
300410;301.8463743667167
300411;299.95858530550225
300412;459.17198795413128
300413;272.07395997565141
300414;230.86497061200291
300415;381.15194055336468
300416;377.67357798939634
300417;290.43185201089796
300418;294.09975862151038
300419;397.47791347652139
300420;296.48027062569707
300421;328.91288793023318
300422;370.15295453675782
300423;390.87918118180863
300424;361.08081208361477
300425;281.49017123822529
300426;294.19151687805009
300427;311.60451376024685
300428;547.32705015253316
300429;460.37222840268367
300430;385.4136061804823
300431;489.4445736548667
300432;242.43751029628288
300433;347.15657246408648
300434;304.88464494996737
300435;220.82119632753015
300436;313.52169957369745
300437;444.0823041112514
300438;453.63558574294359
300439;400.42068527228469
300440;221.63550179465867
300441;252.93822350969043
300442;214.12518204564387
300443;370.83205639107763
300444;320.11508659538367
300445;301.48012746809002
300446;382.77195709478843
300447;391.7499951827449
300448;205.24258463173837
300449;293.53917780882421
300450;293.3573037791304
300451;360.94027668702421
300452;466.97453086404539
300453;343.84985482065821
300454;436.98250064179081
300455;356.80856317470818
300456;218.72065841882602
300457;336.43638025213227
300458;309.79346112081816
300459;384.69228345458311
300460;255.60794848919602
300461;197.02650166148945
300462;206.25665851731065
300463;314.33971327112272
300464;277.30646296168237
300465;235.36921019632058
300466;348.34999341291427
300467;270.32295907417887
300468;310.14079806155604
300469;572.74703415391764
300470;276.82763589446586
300471;289.75185539897819
300472;325.13932661303335
300473;317.57127036259368
300474;296.13446707843474
300475;244.15688297646955
300476;360.94027668702421
300477;266.18783971056604
300478;261.78162401701235
300479;270.52271757983897
300480;353.62838947739351
300481;256.07321531813852
300482;306.75977117911987
300483;364.06005204347622
300484;210.45913062189595
300485;265.37020879370743
300486;218.41727866357053
300487;498.44433699593509
300488;367.59951566203415
300489;301.03670471901978
300490;195.9232154695772
300491;265.65200152814776
300492;352.69511183225217
300493;407.3877781659217
300494;196.74140044667931
300495;567.55639713558378
300496;344.3169988739391
300497;297.25290383980007
300498;291.09809820984157
300499;294.74643907959876
300500;238.9513952704115
300501;279.19911017419685
300502;295.15908198864423
300503;337.81551503153486
300504;249.47801142448614
300505;341.93691067798557
300506;333.54605416690833
300507;220.51615833366787
300508;298.83744758159594
300509;220.45869204367435
300510;315.32925158742859
300511;320.89454816428304
300512;242.4721117119729
300513;489.77238948662136
300514;305.23215460335331
300515;272.76770081272781
300516;283.88948221751667
300517;280.51353509214107
300518;283.11346184777148
300519;303.52574584068657
300520;282.33907644138571
300521;261.80712361155992
300522;323.0628251405227
300523;324.7192354607073
300524;261.50173585244033
300525;319.34555953201749
300526;334.1449553077054
300527;291.77264544208356
300528;295.74746812075449
300529;782.13889859998051
300530;489.72673148265346
300531;293.22994029714749
300532;539.28615232446964
300533;345.82195342609492
300534;297.7385799672993
300535;316.89106732802196
300536;322.12778701552571
300537;372.41209064307458
300538;280.55856443719625
300539;266.92042351297954
300540;268.03383006164444
300541;281.84549827958415
300542;336.41268505675589
300543;270.23532040772113
300544;472.5980781472764
300545;365.29934730401669
300546;467.05012328613964
300547;370.64468110380801
300548;392.09855012818861
300549;472.8542929223641
300550;280.40364375728683
300551;264.88850527152522
300552;265.65200152814776
300553;433.1464060681418
300554;378.74285889217862
300555;359.85043250613427
300556;486.36004351521245
300557;407.59947876810651
300558;524.39037276676709
300559;289.75045820812619
300560;501.60709159248734
300561;302.05729559570062
300562;482.67914538108244
300563;321.37062802455085
300564;438.33993895256208
300565;350.42531376617478
300566;392.22835065987164
300567;274.38798169559817
300568;497.89309010638675
300569;285.97266776593779
300570;405.67499864959433
300571;272.16318078191165
300572;497.23849097388273
300573;544.38878081253711
300574;265.56224448830301
300575;335.04081228466111
300576;399.55317926546451
300577;474.89756271102556
300578;490.94845387706289
300579;495.55399017017345
300580;418.83305531272083
300581;450.77815496981663
300582;490.48757748721926
300583;500.69369883879375
300584;272.10536445342592
300585;298.40635781316428
300586;272.10536445342592
300587;491.22297788977698
300588;288.16317500118953
300589;196.04592313603507
300590;189.58457248337743
300591;273.73352520337187
300592;286.28523162910398
300593;322.77049694984089
300594;502.7031335519668
300595;285.05161794990272
300596;272.77910367020371
300597;249.11044213515183
300598;322.08284703648843
300599;287.18992072213928
300600;279.78180395220693
300601;366.98392046033013
300602;303.6878266971687
300603;816.48976990282119
300604;337.57412232535808
300605;477.10864038729471
300606;478.57397595773386
300607;300.88272752023511
300608;375.50640375946898
300609;372.0020000883211
300610;278.21995225001098
300611;296.1815854331993
300612;343.34558084737341
300613;415.75202519139361
300614;565.56573661510777
300615;449.6111257551471
300616;273.78148499497922
300617;483.35227185742667
300618;254.63187949199477
300619;294.15444208095158
300620;485.49563760403856
300621;467.5932245676762
300622;511.857499167117
300623;552.34020392972593
300624;280.68529384859659
300625;349.23807448257588
300626;426.6187019602902
300627;295.71444137991841
300628;446.29173982218782
300629;433.06768195120873
300630;385.96960772027126
300631;379.67647464769294
300632;469.78149297199701
300633;276.40430719920835
300634;277.77360701496326
300635;360.52552263191723
300636;406.41993252802342
300637;500.95415119394272
300638;517.0022835915953
300639;346.39870980807405
300640;409.18151306617398
300641;384.61672187095752
300642;290.26700274259844
300643;314.39980712374171
300644;494.99268636330942
300645;272.91926092042127
300646;289.77798797626332
300647;496.76157051386338
300648;277.74988571075261
300649;315.741024354937
300650;280.38108744617819
300651;469.60968872097925
300652;654.01610826282842
300653;377.38199161461171
300654;471.58041652055522
300655;291.79636674629421
300656;341.75149364759886
300657;295.81090992745817
300658;315.76303366153076
300659;343.7241220435215
300660;262.10974279202378
300661;376.65978613974664
300662;566.01149760047929
300663;400.67008302189413
300664;298.84587893679344
300665;388.59831507497074
300666;469.78149297199701
300667;192.17514667720923
300668;361.4094811919984
300669;333.32561374225435
300670;495.55399017017345
300671;605.15738579552044
300672;525.91550681597812
300673;304.55529287498592
300674;468.93594950420146
300675;440.79534070506242
300676;275.71531969821973
300677;491.77730680834406
300678;502.32577626781864
300679;245.21491088493212
300680;278.42320995902912
300681;613.80527763168277
300682;242.58732887257511
300683;260.25964015113942
300684;529.64794650761405
300685;316.39507100823607
300686;250.97906759194561
300687;246.65647758635379
300688;453.47617643998763
300689;317.94024153094927
300690;250.97906759194561
300691;311.53670175308281
300692;287.23691807642638
300693;305.36821836776102
300694;399.06924917646609
300695;353.85213316983726
300696;570.75735528301641
300697;342.95812799973532
300698;292.73170855686737
300699;268.71511907901436
300700;528.70395815736038
300701;293.56070192738355
300702;246.48821886339729
300703;325.08901878835962
300704;305.67153353910021
300705;313.16734911970974
300706;282.59319834666246
300707;377.76515237049546
300708;362.03281778410809
300709;292.69082197479679
300710;191.98300159391539
300711;343.20435309766037
300712;297.1207643991097
300713;370.15295453675782
300714;281.95731529150618
300715;302.63467554127811
300716;518.74731184589416
300717;409.67924441288199
300718;156.10951700383694
300719;283.13327346753198
300720;406.64310150942771
300721;508.82406657745446
300722;352.55084633382131
300723;573.87841410084206
300724;460.09714931651666
300725;403.86700585092922
300726;347.98686273114367
300727;323.02256966407117
300728;340.08421248310458
300729;126.16352973638359
300730;248.57041756964588
300731;286.35924944333425
300732;390.12350207402653
300733;282.9840420630095
300734;283.7843633294496
300735;301.50598714021436
300736;282.24590086956795
300737;195.05106396108943
300738;225.53251647536158
300739;246.71545777960591
300740;282.90535691278035
300741;469.6479544303902
300742;423.64864857968996
300743;244.6053003187522
300744;387.02829126987274
300745;320.708863895886
300746;290.40707715330353
300747;347.50038831528508
300748;481.22238117511705
300749;214.19012527923775
300750;289.91533060258757
300751;256.91731497519095
300752;230.97071981772902
300753;408.94010887958206
300754;331.57666270264912
300755;501.7496657152077
300756;316.6960196837212
300757;392.03418372884926
300758;260.0016578116531
300759;295.04926684627003
300760;405.28169016208244
300761;291.76716868483572
300762;228.02661567178043
300763;232.63487558454
300764;496.02591267213631
300765;300.46391333129429
300766;414.50485589802696
300767;374.64977816421549
300768;338.13002563237779
300769;348.84944088490829
300770;430.17734072671141
300771;303.77803987285972
300772;179.22280051753179
300773;292.67410271726578
300774;380.91348157790145
300775;310.6090018951075
300776;265.98124454706914
300777;490.25157079482904
300778;524.42182349393522
300779;364.91980491216486
300780;286.12446417586807
300781;376.55169058710766
300782;293.36788169917514
300783;462.89827064498729
300784;353.42469717789913
300785;725.98810126739886
300786;305.11881030216421
300787;344.66334424338839
300788;370.73121028423265
300789;390.20097405601916
300790;563.16166739655262
300791;302.42665307135104
300792;303.77803987285972
300793;267.36384626204978
300794;280.50666502549836
300795;298.1279556906851
300796;622.99202983595683
300797;396.89123575663081
300798;349.31978835364583
300799;514.82602107720527
300800;264.29700856021248
300801;302.87372289198379
300802;278.37548093301564
300803;328.07547981844385
300804;389.06545912825163
300805;280.22522670127717
300806;430.25927169443372
300807;515.17734353208618
300808;314.90076105048024
300809;360.76904879801333
300810;279.05348108030944
300811;309.40968325417083
300812;364.49017172923544
300813;351.63715290257613
300814;379.96697727825688
300815;723.85736161989041
300816;490.94845387706289
300817;336.81468155773064
300818;350.85825081352749
300819;283.93445598405469
300820;296.1815854331993
300821;281.97337692832735
300822;598.52288113940426
300823;501.40049642899044
300824;405.16089707324772
300825;492.70538734297463
300826;260.61669888665494
300827;346.76296414164938
300828;493.8060105945965
300829;612.16435466260316
300830;431.35777215073375
300831;341.86456653079614
300832;232.96635294019697
300833;237.88279008784622
300834;484.72271956102344
300835;314.92722132826503
300836;237.50603156070255
300837;451.0249888131496
300838;289.40411165694866
300839;428.91597143241972
300840;241.46525518848216
300841;842.29740159239907
300842;300.11792132761587
300843;267.03699900479228
300844;351.60264885675053
300845;228.55045625836502
300846;380.33542106300121
300847;314.39980712374171
300848;492.88463733018995
300849;280.20183745896287
300850;324.15935382178748
300851;203.08365569290967
300852;272.39295829622057
300853;331.72207143848868
300854;677.95536969029206
300855;580.93656470240001
300856;374.66843524336616
300857;359.31131586839564
300858;494.4230997900716
300859;397.06417936708391
300860;270.48182149047415
300861;277.79233599340051
300862;498.76702433623944
300863;279.99266004621984
300864;524.66726721510508
300865;253.80667670377932
300866;427.25555097437643
300867;495.41432124647946
300868;536.4973717012615
300869;386.69493413322755
300870;565.57206968794173
300871;280.20183745896287
300872;349.94538357590886
300873;286.3749535754045
300874;562.81753640239731
300875;216.17995383401632
300876;280.15971664519373
300877;456.28298834556381
300878;317.03474981550511
300879;246.35277332890652
300880;199.14147593731036
300881;344.94259409620213
300882;490.70962559693476
300883;253.95930443547525
300884;313.20348301168474
300885;228.53629373477813
300886;298.27297528782907
300887;216.94599062079837
300888;318.96646940777316
300889;388.13492549780551
300890;451.19622565960594
300891;368.65696551806508
300892;277.05549897331662
300893;281.62615313192941
300894;210.41384435849972
300895;279.76952456493359
300896;272.26213227048419
300897;331.33326916855685
300898;362.65221870538846
300899;419.96686587269556
300900;229.6960882005572
300901;352.18179706243507
300902;284.71412130450602
300903;605.27870622397211
300904;322.8900611900541
300905;288.63725193914701
300906;176.24489069497284
300907;288.45667987331956
300908;198.79455799365627
300909;389.42569220988787
300910;542.72629356413995
300911;246.59071256729553
300912;278.50467336861396
300913;280.40364375728683
300914;384.14287416230542
300915;309.29466203113498
300916;277.77360701496326
300917;199.94860139620067
300918;253.81043212096245
300919;291.60350241769061
300920;507.15096984643679
300921;276.28427370478641
300922;410.26524400255823
300923;522.13368677197957
300924;327.74727189586184
300925;270.61718639964187
300926;193.21989982511667
300927;167.95228747746501
300928;437.01137638278448
300929;443.34016897528323
300930;315.8885862921951
300931;194.56056898873169
300932;289.55763975526907
300933;313.39072273077193
300934;239.37772207362886
300935;353.59706363145909
300936;566.28884462809924
300937;279.05348108030944
300938;293.44330408088666
300939;279.78180395220693
300940;247.16332775196415
300941;242.03019866666386
300942;279.7780485350238
300943;325.91074492966624
300944;278.2170297640335
300945;352.67108531938942
300946;216.97093495622877
300947;445.5742697882817
300948;474.06997575284583
300949;295.27101863084818
300950;359.30924047683061
300951;294.16787790427736
300952;404.25951463674079
300953;266.65498376384693
300954;451.22939518240668
300955;656.25130416178717
300956;291.29207730278222
300957;293.17896846127485
300958;307.15257992157319
300959;268.3964179470284
300960;277.9320581839454
300961;272.73834865387664
300962;261.17933943246004
300963;245.69484430351039
300964;246.48821886339729
300965;466.5843588099367
300966;381.93439593248826
300967;338.53863980370573
300968;514.74844326173252
300969;422.64578688857631
300970;522.70691043261729
300971;316.3816923326936
300972;344.9839849099921
300973;611.65053026237149
300974;279.72722029708723
300975;337.13835382625848
300976;302.25188854707977
300977;274.22553141368957
300978;365.65954429976426
300979;494.19630676592737
300980;282.18266418383365
300981;484.26372194119347
300982;386.29584198108194
300983;294.36368381579109
300984;359.52621379505979
300985;417.94554861135157
300986;243.78875950957655
300987;221.77094462750199
300988;328.57417298926435
300989;243.28096027239533
300990;295.91628885681604
300991;277.30095661630196
300992;377.57920469130931
300993;286.28523162910398
300994;293.17896846127485
300995;327.94039491920739
300996;254.46308575549165
300997;193.20720247470646
300998;159.29369165827805
300999;383.50387373649704
301000;186.16570472600807
301001;542.32783276507564
301002;206.29492814676439
301003;238.20796116181779
301004;393.74750655328546
301005;390.63355710061234
301006;349.36520577980474
301007;266.85116876278113
301008;261.12740213003207
301009;398.86897853379401
301010;262.42205087964385
301011;285.37514856794962
301012;367.16006361142769
301013;289.5634808728513
301014;408.55760118334859
301015;274.3624519524318
301016;266.85116876278113
301017;549.39182579693465
301018;296.84087092558116
301019;350.49959474155702
301020;345.02212143559416
301021;274.91773310247783
301022;268.57663674252052
301023;346.55823416758608
301024;270.32867675252731
301025;219.33431692089772
301026;308.62448208022903
301027;246.8357275735691
301028;317.72345550190698
301029;316.26021225058292
301030;271.71250605529491
301031;363.94342379552342
301032;328.28729270797015
301033;611.22819274912661
301034;198.47309038059421
301035;232.34976375946135
301036;196.33243708470127
301037;271.76997234528847
301038;282.73036928456293
301039;273.06044714248577
301040;307.58770946595553
301041;246.11786371629006
301042;279.72303967816038
301043;288.99468673811612
301044;287.23691807642638
301045;291.22920480874251
301046;426.40050770727476
301047;268.18099718225403
301048;275.44919026352244
301049;263.12855944847701
301050;296.84551632320432
301051;196.78268238066983
301052;215.98182338575495
301053;287.0245407036424
301054;372.31190407869411
301055;226.611595861263
301056;332.64435867907503
301057;404.80507443388234
301058;265.98124454706914
301059;548.56090026872903
301060;612.55019981331554
301061;524.82129830182384
301062;397.8726377092309
301063;298.57137843975534
301064;521.10357037609288
301065;454.97466275551716
301066;248.4732558767476
301067;209.67763191414303
301068;176.78407475059421
301069;293.62820038621055
301070;288.89244490521384
301071;525.29777075689174
301072;257.58138485827777
301073;351.8359200906466
301074;366.89330347555517
301075;451.51471305017009
301076;281.00497074060257
301077;301.3103216631485
301078;223.09872846948483
301079;401.1907121234924
301080;371.21337960754056
301081;334.16637259317258
301082;223.01132629979494
301083;314.84322987281195
301084;615.84001258684964
301085;314.69023688218442
301086;383.10930320247053
301087;496.08783129708559
301088;292.49287204139057
301089;149.60169189770053
301090;269.71281036401439
301091;299.14060460970842
301092;439.41242804422296
301093;142.61030493298549
301094;260.62426589562079
301095;286.26310422567838
301096;246.56957540847429
301097;343.20518661047413
301098;221.42446277950586
301099;291.34738648037694
301100;299.22360190873474
301101;400.9475347928817
301102;344.9839849099921
301103;293.80080826635475
301104;301.16354628476836
301105;382.55623573756816
301106;213.95690063273966
301107;468.26696378445399
301108;547.48873443119703
301109;491.08297771748539
301110;304.3767439165569
301111;319.43385054212797
301112;303.28342675885301
301113;515.81824496151512
301114;513.40931426192321
301115;221.91296340929264
301116;200.33328737898148
301117;480.70601532674749
301118;274.51933774998162
301119;300.37831532228444
301120;427.54435488318637
301121;332.75557011948655
301122;369.12893142844587
301123;325.44467856518872
301124;455.7816014330611
301125;356.55921608086584
301126;386.25960877969572
301127;204.20249009624499
301128;374.4871815088444
301129;370.15295453675782
301130;344.94259409620213
301131;216.76511784179698
301132;228.11056110110445
301133;409.55404380520179
301134;188.79202888011704
301135;469.60968872097925
301136;574.71252184040543
301137;178.48031605897026
301138;259.81825824041505
301139;225.92949857129875
301140;339.5710654998648
301141;404.80507443388234
301142;478.00076197860596
301143;215.30430256692068
301144;277.54012789262828
301145;316.49033116954939
301146;416.12038519997571
301147;488.72502101221255
301148;268.18099718225403
301149;313.62639822841271
301150;248.06596919725192
301151;424.22133546254855
301152;295.92076949588494
301153;362.23606259928562
301154;450.49170319281473
301155;266.0293885415839
301156;254.24751641077884
301157;259.78718747839241
301158;205.69285331037597
301159;181.78409413338164
301160;224.71025669750156
301161;231.115877319719
301162;487.30870767091125
301163;304.81491614754935
301164;367.60765259431156
301165;274.0111468238926
301166;153.26263401554399
301167;242.93065050290568
301168;389.36210645892646
301169;306.98058679577298
301170;193.00545024566452
301171;349.06790445117781
301172;141.49975227545738
301173;295.23415287143746
301174;327.73943764404555
301175;216.65119555343
301176;305.35021861572562
301177;382.68204760781254
301178;266.29388823997596
301179;445.24868563287703
301180;284.68467716998981
301181;475.9856518953726
301182;401.03304773661915
301183;256.59457026815329
301184;284.29866828336787
301185;219.0391184686504
301186;493.02756412325192
301187;329.32412289702114
301188;367.73730333078186
301189;368.80607888857713
301190;493.94439689338856
301191;494.3432097499151
301192;331.93660578226002
301193;348.84944088490829
301194;408.20131057457564
301195;399.0507326695701
301196;265.99515755213139
301197;347.72679561539076
301198;169.23450864875574
301199;330.21913531321616
301200;258.54871566854979
301201;163.81552065729966
301202;345.89777270268979
301203;278.58633702702855
301204;264.4227057523093
301205;280.48655857756586
301206;447.37942528038548
301207;312.7583315046067
301208;471.01296489751797
301209;414.27145382757413
301210;360.03561153766361
301211;493.71761452765207
301212;392.03418372884926
301213;348.33503902280353
301214;281.50171737485226
301215;317.57601247209919
301216;267.98568606712968
301217;427.93279890540987
301218;145.64283131950324
301219;349.02862525923098
301220;298.84587893679344
301221;430.26650268577635
301222;611.85378797138969
301223;311.94572640575751
301224;366.92861739455196
301225;381.37299232363114
301226;335.80050870402619
301227;249.73222424175833
301228;196.74140044667931
301229;279.78180395220693
301230;334.62490130692692
301231;446.29173982218782
301232;367.10838605355315
301233;401.6495201354424
301234;312.3618165820551
301235;259.55288152533689
301236;202.90450597715326
301237;312.0038458063637
301238;272.11275343161361
301239;460.95884975072664
301240;263.37353154938199
301241;454.87804089202388
301242;319.51546363377071
301243;442.98266291765555
301244;444.79966947391091
301245;330.32173052935377
301246;542.20597654595815
301247;393.57264618873091
301248;224.56359564473496
301249;297.2285496929905
301250;330.78393121820386
301251;381.12370629772465
301252;253.81369451489266
301253;206.69882098375862
301254;369.65980675497963
301255;241.19987919888354
301256;224.72862692473893
301257;399.4996907453949
301258;427.12713199301049
301259;212.28715614163877
301260;254.44600069603979
301261;282.08471021579317
301262;203.62249563851063
301263;257.10732568024406
301264;139.00222361234574
301265;418.44187991270479
301266;310.99552832318551
301267;427.13033271037352
301268;238.82390891554954
301269;330.62345733606196
301270;279.78180395220693
301271;291.79636674629421
301272;370.26621849113553
